inn,year,revenue
5507254386,2022,342706.0
5507254386,2021,666155.0
5507254386,2023,1381359.0
5507254386,2024,1588104.0
9704013355,2021,47257.0
9704013355,2023,21143.0
9704013355,2022,47349.0
9723145188,2022,217175.0
9723145188,2024,428393.0
9723145188,2023,267671.0
9723145188,2025,692028.0
7202188220,2022,207964.0
7202188220,2021,100556.0
7202188220,2025,972133.0
7202188220,2024,335800.0
7202188220,2023,271814.0
3662139240,2022,587407.0
3662139240,2024,674627.0
3662139240,2025,764258.0
3662139240,2021,742831.0
3662139240,2023,484300.0
3528164845,2024,85739.0
3528164845,2025,135104.0
3528164845,2021,23670.0
3528164845,2022,48632.0
3528164845,2023,76121.0
2301092577,2022,32688.0
2301092577,2023,45851.0
2301092577,2024,36624.0
2301092577,2021,70919.0
2301092577,2025,66229.0
6133001029,2025,
6133001029,2022,0.0
6133001029,2023,21880.0
6133001029,2021,9007.0
6133001029,2024,0.0
7116010392,2022,144158.0
7116010392,2025,197958.0
7116010392,2021,111115.0
7116010392,2024,139823.0
7116010392,2023,118406.0
7816235786,2022,244710.0
7816235786,2024,258820.0
7816235786,2025,350542.0
7816235786,2023,462124.0
7816235786,2021,223172.0
5032234459,2023,0.0
5032234459,2021,42366.0
5032234459,2022,125.0
7447277975,2022,139225.0
7447277975,2024,0.0
7447277975,2023,44045.0
7447277975,2025,
7447277975,2021,129443.0
265043578,2023,93810.0
265043578,2022,79974.0
265043578,2025,838.0
265043578,2021,191923.0
265043578,2024,322647.0
268052852,2025,21472.0
268052852,2024,21587.0
268052852,2023,41406.0
268052852,2022,33385.0
268052852,2021,28594.0
4703145102,2023,2270.0
4703145102,2021,179437.0
4703145102,2022,58446.0
2524004983,2024,2958053.0
2524004983,2025,1629908.0
2524004983,2021,1111932.0
2524004983,2023,1909701.0
2524004983,2022,1386615.0
7839089926,2022,0.0
7839089926,2021,618.0
7716891174,2022,84230.0
7716891174,2021,1329392.0
7716891174,2025,214138.0
7716891174,2024,425442.0
7716891174,2023,3865729.0
9102270411,2023,93929.0
9102270411,2021,120146.0
9102270411,2022,74186.0
9102270411,2024,8935.0
5027226445,2023,972212.0
5027226445,2022,1436176.0
5027226445,2025,396199.0
5027226445,2021,2034745.0
5027226445,2024,203078.0
7743221700,2022,365927.0
7743221700,2021,320119.0
7743221700,2023,522160.0
2721238010,2022,162297.0
2721238010,2023,129839.0
2721238010,2025,47696.0
2721238010,2024,244525.0
2721238010,2021,142849.0
7814676249,2022,358335.0
7814676249,2023,54889.0
7814676249,2021,360023.0
608043495,2022,536852.0
608043495,2021,189866.0
608043495,2023,163313.0
7733008229,2024,21935.0
7733008229,2023,17089.0
7733008229,2025,23295.0
7733008229,2021,27616.0
7733008229,2022,40976.0
7708405790,2022,
9201003784,2022,503681.0
9201003784,2025,1294535.0
9201003784,2024,692775.0
9201003784,2021,428630.0
9201003784,2023,280874.0
9721094080,2022,224715.0
9721094080,2024,42.0
9721094080,2023,0.0
7447263059,2021,151929.0
7447263059,2022,309800.0
7447263059,2023,277182.0
7447263059,2025,789060.0
7447263059,2024,495168.0
1001186776,2023,253127.0
1001186776,2024,144591.0
1001186776,2025,315292.0
1001186776,2022,185771.0
1001186776,2021,167535.0
5905070532,2023,330466.0
5905070532,2024,245321.0
5905070532,2025,154244.0
5905070532,2022,294541.0
2456005344,2021,32771.0
2456005344,2022,50638.0
2456005344,2024,33843.0
2456005344,2023,32408.0
2456005344,2025,467.0
5030084977,2021,102674.0
5030084977,2022,162029.0
5030084977,2025,110240.0
5030084977,2023,51092.0
5030084977,2024,304609.0
7707415556,2021,279708.0
7707415556,2025,73619.0
7707415556,2023,90441.0
7707415556,2024,69396.0
7707415556,2022,61490.0
5034054229,2021,37423.0
5034054229,2023,58100.0
5034054229,2022,64081.0
5034054229,2025,28647.0
5034054229,2024,52154.0
7801106690,2023,
7801106690,2024,
7801106690,2022,0.0
7801106690,2021,85763.0
9729011159,2025,1265832.0
9729011159,2023,1483912.0
9729011159,2022,888493.0
9729011159,2024,809401.0
9729011159,2021,404371.0
5257054166,2025,531213.0
5257054166,2023,914674.0
5257054166,2024,591752.0
5257054166,2021,502095.0
5257054166,2022,455015.0
2130166057,2024,78823.0
2130166057,2021,32676.0
2130166057,2023,12994.0
2130166057,2025,78823.0
2130166057,2022,42320.0
7723902349,2022,0.0
7723902349,2021,546188.0
7728659592,2023,2121818.0
7728659592,2024,4092434.0
7728659592,2022,740100.0
7728659592,2021,189576.0
5835136096,2023,0.0
5835136096,2021,0.0
5835136096,2025,
5835136096,2024,
4345376964,2023,46582.0
4345376964,2022,340714.0
4345376964,2021,259085.0
4345376964,2024,0.0
2318043602,2021,300887.0
2318043602,2023,497889.0
2318043602,2022,508373.0
2318043602,2025,356963.0
2318043602,2024,447049.0
276151007,2022,0.0
276151007,2024,
276151007,2021,136533.0
276151007,2023,
1829014776,2025,0.0
1829014776,2022,8348.0
1829014776,2023,9230.0
1829014776,2021,12184.0
1829014776,2024,8736.0
6312095866,2024,689207.0
6312095866,2021,256505.0
6312095866,2022,604185.0
6312095866,2023,713070.0
6312095866,2025,649706.0
7714308315,2022,4411.0
7714308315,2024,
7714308315,2021,45728.0
7714308315,2023,0.0
9729089518,2022,159212.0
9729089518,2024,120131.0
9729089518,2023,165524.0
9729089518,2021,116728.0
9729089518,2025,98520.0
9724080896,2022,
7718971611,2023,236111.0
7718971611,2024,372139.0
7718971611,2022,229253.0
7718971611,2025,636719.0
7718971611,2021,346854.0
7810444039,2023,1895955.0
7810444039,2025,7426259.0
7810444039,2021,1440631.0
7810444039,2022,1933938.0
7810444039,2024,2412225.0
5405051443,2024,261828.0
5405051443,2025,156824.0
5405051443,2021,13490.0
5405051443,2023,109069.0
5405051443,2022,80973.0
1644056822,2021,34473.0
1644056822,2025,46460.0
1644056822,2023,36029.0
1644056822,2024,58109.0
1644056822,2022,33153.0
1684001516,2023,40243.0
1684001516,2024,0.0
1684001516,2022,140119.0
5905049065,2021,1372126.0
5905049065,2023,218633.0
5905049065,2022,790682.0
5905049065,2024,0.0
9203006580,2021,3546.0
9203006580,2024,990687.0
9203006580,2022,2174.0
9203006580,2023,559380.0
9203006580,2025,352357.0
6314039955,2021,13867.0
6314039955,2024,26052.0
6314039955,2025,30492.0
6314039955,2023,23021.0
6314039955,2022,18543.0
5310013513,2022,980763.0
5310013513,2024,1474810.0
5310013513,2021,697501.0
5310013513,2023,1243906.0
5310013513,2025,1498434.0
3257019190,2022,27713.0
3257019190,2021,12233.0
3257019190,2025,
3257019190,2023,11249.0
3257019190,2024,0.0
3257010302,2022,81708.0
3257010302,2021,86331.0
3257010302,2023,493.0
3257010302,2024,1340.0
3257010302,2025,2917.0
2208055965,2022,5564.0
7701367190,2024,2156.0
7701367190,2025,271.0
7701367190,2022,81486.0
7701367190,2023,17912.0
7701367190,2021,44633.0
7708367545,2022,806870.0
7708367545,2023,1015983.0
7708367545,2025,4349485.0
7708367545,2021,91992.0
7708367545,2024,2396256.0
3664116304,2022,167543.0
3664116304,2023,20880.0
3664116304,2024,15871.0
3664116304,2025,5788.0
3664116304,2021,98409.0
7727217305,2024,286242.0
7727217305,2023,264024.0
7727217305,2022,345854.0
7727217305,2025,416637.0
7727217305,2021,246898.0
6167100758,2025,
6167100758,2021,46644.0
6167100758,2024,0.0
6167100758,2023,12742.0
6167100758,2022,68356.0
5036133758,2022,248639.0
5036133758,2024,37878.0
5036133758,2025,18515.0
5036133758,2023,177909.0
5036133758,2021,197704.0
6439082522,2025,30320.0
6439082522,2024,23157.0
6439082522,2021,20615.0
6439082522,2022,18811.0
6439082522,2023,24494.0
3528199365,2022,215860.0
3528199365,2021,215860.0
3327141005,2024,
3327141005,2023,0.0
3327141005,2021,89622.0
3327141005,2022,7442.0
3327141005,2025,
3662262807,2023,217200.0
3662262807,2021,144365.0
3662262807,2024,221478.0
3662262807,2025,46232.0
3662262807,2022,222959.0
3702510713,2022,42436.0
3702510713,2024,162091.0
3702510713,2025,40187.0
3702510713,2021,51084.0
3702510713,2023,34318.0
7729502932,2023,0.0
7729502932,2022,0.0
7729502932,2021,41339.0
9723149993,2022,281870.0
9723149993,2024,77415.0
9723149993,2023,580842.0
7842198428,2023,307370.0
7842198428,2022,408572.0
7842198428,2025,629838.0
7842198428,2024,125237.0
7838084379,2022,12820.0
7838084379,2021,62362.0
7743388918,2022,
1106014816,2023,745400.0
1106014816,2025,1481535.0
1106014816,2021,868149.0
1106014816,2022,986162.0
1106014816,2024,900908.0
7710521804,2022,228071.0
7710521804,2021,225871.0
7710521804,2024,132588.0
7710521804,2025,324737.0
7710521804,2023,314539.0
5246005128,2023,
5246005128,2022,0.0
5246005128,2021,3094.0
5261096810,2025,
5261096810,2021,193681.0
5261096810,2022,96029.0
9729211239,2023,
9729211239,2021,1232721.0
9729211239,2022,412301.0
6211005418,2022,24916.0
6211005418,2021,75804.0
6211005418,2024,59040.0
6211005418,2025,91761.0
6211005418,2023,101930.0
268055490,2023,37790.0
268055490,2025,114623.0
268055490,2024,97895.0
268055490,2021,69720.0
268055490,2022,106639.0
5262292984,2025,260139.0
5262292984,2023,655685.0
5262292984,2024,990407.0
5262292984,2022,730922.0
5262292984,2021,570598.0
7447195994,2023,122229.0
7447195994,2025,194683.0
7447195994,2024,126694.0
7447195994,2022,128713.0
7447195994,2021,139446.0
3904072830,2022,138826.0
3904072830,2024,168638.0
3904072830,2025,79286.0
3904072830,2021,125887.0
3904072830,2023,137134.0
7805606534,2022,12297.0
7805606534,2021,355.0
7805606534,2023,12297.0
7704399257,2021,0.0
7704399257,2022,
4205051081,2025,127073.0
4205051081,2024,123765.0
4205051081,2022,142751.0
4205051081,2023,366414.0
4205051081,2021,705525.0
7726549516,2022,29626.0
7726549516,2023,17629.0
7726549516,2021,25577.0
7726549516,2024,19126.0
7726549516,2025,6873.0
9726003142,2022,162276.0
9726003142,2021,
2903006448,2022,19767.0
2903006448,2021,14350.0
2903006448,2024,14737.0
2903006448,2025,18528.0
2903006448,2023,19175.0
6820015044,2023,172337.0
6820015044,2022,146558.0
6820015044,2024,155112.0
6820015044,2025,138759.0
6820015044,2021,129276.0
2464124874,2023,225788.0
2464124874,2021,25998.0
2464124874,2025,77332.0
2464124874,2022,103787.0
2464124874,2024,344915.0
7708572512,2023,399598.0
7708572512,2024,504999.0
7708572512,2025,419746.0
7708572512,2021,277122.0
7708572512,2022,272048.0
4101189769,2021,0.0
4101189769,2023,
4101189769,2024,
4101189769,2022,
7801710100,2022,398586.0
7724323880,2023,395871.0
7724323880,2024,447582.0
7724323880,2025,611258.0
7724323880,2021,219479.0
7724323880,2022,200627.0
7730679973,2023,343236.0
7730679973,2025,238610.0
7730679973,2021,971553.0
7730679973,2024,353471.0
7730679973,2022,586912.0
4205402269,2022,132526.0
4205402269,2024,114207.0
4205402269,2023,122861.0
4205402269,2025,153037.0
4205402269,2021,
7814784124,2025,
7814784124,2021,232182.0
7814784124,2023,0.0
7814784124,2022,81183.0
7814784124,2024,
2536274952,2023,1144.0
2536274952,2024,0.0
2536274952,2022,1616.0
2536274952,2021,2623.0
2536274952,2025,
4720011363,2024,474256.0
4720011363,2025,375790.0
4720011363,2022,316391.0
4720011363,2021,205815.0
4720011363,2023,299251.0
4727002030,2024,394005.0
4727002030,2022,479029.0
4727002030,2025,534375.0
4727002030,2023,382262.0
4727002030,2021,397025.0
4345409419,2024,23427.0
4345409419,2021,35382.0
4345409419,2023,63146.0
4345409419,2022,172586.0
4345409419,2025,26341.0
2466184364,2023,617331.0
2466184364,2025,722320.0
2466184364,2021,390405.0
2466184364,2022,511171.0
2466184364,2024,749821.0
4211017265,2023,8153.0
4211017265,2025,5229.0
4211017265,2024,4936.0
4211017265,2021,7211.0
4211017265,2022,10386.0
6658456643,2025,764815.0
6658456643,2024,813059.0
6658456643,2022,514060.0
6658456643,2023,676798.0
6658456643,2021,216107.0
608006285,2022,375034.0
608006285,2023,289343.0
608006285,2025,88632.0
608006285,2021,464038.0
608006285,2024,369926.0
7813561260,2021,979098.0
7813561260,2025,3171715.0
7813561260,2023,1843654.0
7813561260,2022,937749.0
7813561260,2024,2159998.0
816010941,2021,35399.0
816010941,2024,145167.0
816010941,2022,76921.0
816010941,2025,172849.0
816010941,2023,193919.0
9102263260,2024,0.0
9102263260,2022,90224.0
9102263260,2023,5417.0
9102263260,2021,511959.0
9717119510,2022,578629.0
3906262674,2023,249540.0
3906262674,2022,284578.0
3906262674,2021,276897.0
4345468069,2021,960763.0
4345468069,2025,3169295.0
4345468069,2022,1079869.0
4345468069,2024,5144859.0
4345468069,2023,1783712.0
9703092467,2022,139621.0
9109001979,2022,328254.0
9109001979,2024,162942.0
9109001979,2025,3799.0
9109001979,2021,306754.0
9109001979,2023,230493.0
1645020459,2022,29884.0
1645020459,2024,10408.0
1645020459,2023,37283.0
1645020459,2021,29895.0
1645020459,2025,30090.0
1645031098,2021,26600.0
1645031098,2025,26172.0
1645031098,2023,27910.0
1645031098,2022,24774.0
1645031098,2024,34943.0
1650121357,2024,21848.0
1650121357,2025,7965.0
1650121357,2023,195986.0
1650121357,2022,464283.0
1650121357,2021,201935.0
8603117395,2025,447853.0
8603117395,2022,232573.0
8603117395,2024,160435.0
8603117395,2023,163380.0
8603117395,2021,150359.0
7714491090,2022,323687.0
2465122735,2025,1246526.0
2465122735,2023,1323492.0
2465122735,2024,748273.0
2465122735,2021,681625.0
2465122735,2022,791581.0
3525007876,2024,486821.0
3525007876,2021,167112.0
3525007876,2022,564210.0
3525007876,2025,210909.0
3525007876,2023,112483.0
2502054250,2025,391702.0
2502054250,2024,376253.0
2502054250,2021,289251.0
2502054250,2022,284417.0
2502054250,2023,333745.0
7814445675,2022,51735.0
7814445675,2021,103269.0
7814445675,2023,62695.0
5029237227,2023,535815.0
5029237227,2024,406545.0
5029237227,2025,343259.0
5029237227,2021,351518.0
5029237227,2022,538486.0
7813246282,2023,535474.0
7813246282,2024,837852.0
7813246282,2025,898376.0
7813246282,2021,418780.0
7813246282,2022,437753.0
7106048125,2025,39817.0
7106048125,2021,67043.0
7106048125,2022,105459.0
7106048125,2023,191927.0
7106048125,2024,94892.0
6322037052,2024,2348289.0
6322037052,2025,1669379.0
6322037052,2022,1754246.0
6322037052,2023,1157229.0
6322037052,2021,1904235.0
7701678502,2021,415219.0
7701678502,2022,101668.0
7701678502,2023,0.0
7701678502,2024,
4823025167,2023,47501.0
4823025167,2021,104818.0
4823025167,2022,85572.0
4823025167,2025,84991.0
4823025167,2024,73095.0
7705800601,2025,483085.0
7705800601,2024,268605.0
7705800601,2021,384825.0
7705800601,2023,336674.0
7705800601,2022,388461.0
1650297569,2023,249044.0
1650297569,2022,270723.0
1650297569,2025,533397.0
1650297569,2024,272974.0
1650297569,2021,145984.0
9704143450,2022,186116.0
9704143450,2023,1888435.0
9704143450,2025,5653398.0
9704143450,2024,4108074.0
5903070946,2021,84148.0
5903070946,2023,201507.0
5903070946,2024,394882.0
5903070946,2022,162660.0
5903070946,2025,1193162.0
5836312989,2021,48120.0
5836312989,2022,13200.0
5836312989,2023,100709.0
5836312989,2024,31125.0
5836312989,2025,5500.0
4703143592,2022,268027.0
4703143592,2025,151334.0
4703143592,2024,443874.0
4703143592,2021,485321.0
4703143592,2023,39697.0
3664239874,2023,634039.0
3664239874,2025,272559.0
3664239874,2022,699121.0
3664239874,2024,651576.0
3664239874,2021,228352.0
2508127410,2021,164944.0
2508127410,2023,148922.0
2508127410,2024,176715.0
2508127410,2022,113413.0
2508127410,2025,185099.0
7743289466,2021,1100374.0
7743289466,2022,260978.0
6168081770,2023,297958.0
6168081770,2021,165774.0
6168081770,2025,249060.0
6168081770,2022,232194.0
6168081770,2024,308264.0
7731430481,2021,72797.0
2540127037,2023,258267.0
2540127037,2022,53726.0
2540127037,2021,45789.0
2540127037,2024,141740.0
2540127037,2025,191624.0
6150075888,2021,269438.0
6150075888,2024,890703.0
6150075888,2023,425872.0
6150075888,2025,552514.0
6150075888,2022,144420.0
5050153467,2024,247026.0
5050153467,2023,175467.0
5050153467,2025,279028.0
5050153467,2022,107329.0
7811559850,2021,8956.0
7811559850,2022,800.0
6449016367,2021,24660.0
6449016367,2022,22713.0
6449016367,2023,2688.0
6449016367,2024,89147.0
6449016367,2025,43413.0
2302065329,2023,113569.0
2302065329,2022,100131.0
2302065329,2025,17923.0
2302065329,2024,53092.0
2302065329,2021,65320.0
7723724495,2024,9108.0
7723724495,2023,129082.0
7723724495,2021,155253.0
7723724495,2022,116601.0
7723724495,2025,13812.0
6685081827,2024,9114.0
6685081827,2022,466130.0
6685081827,2023,155631.0
6685081827,2021,313759.0
6685081827,2025,33940.0
7106043039,2022,104976.0
7106043039,2021,126543.0
7106043039,2023,0.0
7451225793,2025,136763.0
7451225793,2021,144617.0
7451225793,2022,135612.0
7451225793,2024,147410.0
7451225793,2023,165060.0
5049022237,2025,
5049022237,2024,0.0
5049022237,2022,21554.0
5049022237,2021,28879.0
5049022237,2023,17151.0
7725754791,2021,80161.0
7725754791,2024,76743.0
7725754791,2025,162808.0
7725754791,2022,63568.0
7725754791,2023,47291.0
1660188079,2021,46213.0
1660188079,2024,135961.0
1660188079,2025,105271.0
1660188079,2022,58632.0
1660188079,2023,142580.0
7825413971,2022,13601.0
7825413971,2021,13476.0
7825413971,2023,22122.0
7825413971,2024,8446.0
7703543324,2024,5609143.0
7703543324,2025,7211011.0
7703543324,2022,1658284.0
7703543324,2021,3146030.0
7703543324,2023,3256717.0
7714952093,2025,
7714952093,2021,0.0
7714952093,2024,
2225138160,2022,135245.0
2225138160,2025,80025.0
2225138160,2023,157222.0
2225138160,2021,110293.0
2225138160,2024,103502.0
7612046332,2021,105999.0
7612046332,2023,59474.0
7612046332,2022,28637.0
7612046332,2024,2283.0
7612046332,2025,5790.0
7802834758,2023,166980.0
7802834758,2022,230434.0
7802834758,2021,533546.0
3528107861,2021,142673.0
3528107861,2023,73550.0
3528107861,2024,293334.0
3528107861,2022,186079.0
2722105856,2022,282092.0
2722105856,2021,282092.0
2722105856,2023,12274.0
6950175850,2024,109081.0
6950175850,2022,124332.0
6950175850,2025,115582.0
6950175850,2021,119795.0
6950175850,2023,104554.0
4825030067,2024,152732.0
4825030067,2023,89704.0
4825030067,2025,60532.0
4825030067,2022,29140.0
4825030067,2021,54841.0
7722752281,2022,385435.0
7722752281,2024,674142.0
7722752281,2021,102122.0
7722752281,2023,360978.0
7722752281,2025,977763.0
4632175637,2021,4300.0
4632175637,2024,
4632175637,2023,0.0
4632175637,2022,0.0
4632175637,2025,
6679056452,2025,119182.0
6679056452,2021,36944.0
6679056452,2024,177007.0
6679056452,2023,44281.0
6679056452,2022,48679.0
5405996685,2021,140720.0
5405996685,2025,266390.0
5405996685,2024,183312.0
5405996685,2023,133027.0
5405996685,2022,162360.0
1102075078,2024,30094.0
1102075078,2023,31349.0
1102075078,2022,26824.0
1102075078,2021,34192.0
1102075078,2025,31570.0
6670373545,2022,31216.0
6670373545,2024,36381.0
6670373545,2023,34403.0
6670373545,2025,36008.0
6670373545,2021,29740.0
7203279537,2022,99112.0
7203279537,2021,43558.0
7203279537,2023,30132.0
7203279537,2024,31923.0
7203279537,2025,79881.0
7728170152,2023,3342.0
7728170152,2025,
7728170152,2022,17.0
7728170152,2021,5216.0
7728170152,2024,0.0
2130053328,2021,221171.0
2130053328,2024,177450.0
2130053328,2022,75042.0
2130053328,2023,210755.0
2130053328,2025,521630.0
2232008902,2022,86345.0
2232008902,2023,1516.0
2232008902,2021,1172.0
2232008902,2024,0.0
3444154872,2025,286055.0
3444154872,2022,26501.0
3444154872,2021,2416.0
3444154872,2023,92673.0
3444154872,2024,161789.0
7448190773,2024,99904.0
