name,subject_type,category,ogrn,inn,activity,region,district,city,settlement,new_subject,date_inclusion,date_exclusion,phone,email,www,has_license,has_contracts,innovative_production,partnership_program,social_enterprise,employees
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛ-СТРОЙ""",Юридическое лицо,Малое предприятие,1182375025502,2311256217,41.20 Строительство жилых и нежилых зданий,23 - Краснодарский край,,г Краснодар,,False,2018-04-10,,,,,False,False,False,False,False,15
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛ""",Юридическое лицо,Малое предприятие,1132031002674,2016002695,41.20 Строительство жилых и нежилых зданий,20 - Чеченская Республика,,г Грозный,,False,2018-06-10,,,,,False,False,False,False,False,16
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛ""",Юридическое лицо,Малое предприятие,1020502235225,546015311,41.20 Строительство жилых и нежилых зданий,05 - Республика Дагестан,,г Кизилюрт,,False,2016-08-01,,,,,False,False,False,False,False,18
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛ""",Юридическое лицо,Малое предприятие,1227400018317,7456050635,41.20 Строительство жилых и нежилых зданий,74 - Челябинская область,,г Магнитогорск,,False,2022-06-10,,,,,False,False,False,False,False,59
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛГРУППСТРОЙ""",Юридическое лицо,Среднее предприятие,1147604004613,7604259048,41.20 Строительство жилых и нежилых зданий,76 - Ярославская область,,г Ярославль,,False,2016-08-01,,,,,True,False,False,False,False,163
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛПРОМ""",Юридическое лицо,Малое предприятие,1192375046841,2311290634,41.20 Строительство жилых и нежилых зданий,23 - Краснодарский край,,г Краснодар,,False,2019-07-10,,,,,False,False,False,False,False,19
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛРЕМСТРОЙ""",Юридическое лицо,Малое предприятие,1107746001681,7722706180,41.20 Строительство жилых и нежилых зданий,77 - г.Москва,,,,False,2016-08-01,,,,,False,False,False,False,False,10
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛСТРОЙ """,Юридическое лицо,Малое предприятие,1024840853542,4825018430,41.20 Строительство жилых и нежилых зданий,48 - Липецкая область,,г Липецк,,False,2016-08-01,,,,,False,False,False,False,False,50
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛСТРОЙ""",Юридическое лицо,Малое предприятие,1224600001427,4632289539,41.20 Строительство жилых и нежилых зданий,46 - Курская область,,г Курск,,False,2022-03-10,,,,,True,False,False,False,False,7
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛСТРОЙ""",Юридическое лицо,Малое предприятие,1182536007653,2536308993,41.20 Строительство жилых и нежилых зданий,25 - Приморский край,,г Владивосток,,False,2018-04-10,,,,,True,False,False,False,False,17
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛСТРОЙ""",Юридическое лицо,Малое предприятие,1107746356717,7716663611,41.20 Строительство жилых и нежилых зданий,50 - Московская область,,г Красногорск,,False,2016-08-01,,,,,False,False,False,False,False,18
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛСТРОЙ""",Юридическое лицо,Малое предприятие,1187746439451,7726429730,41.20 Строительство жилых и нежилых зданий,77 - г.Москва,,,,False,2018-05-10,,,,,True,False,False,False,False,8
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛСТРОЙ""",Юридическое лицо,Среднее предприятие,1175543015691,5507254386,41.20 Строительство жилых и нежилых зданий,55 - Омская область,,г Омск,,False,2017-05-10,,,,,True,False,False,False,False,152
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛСТРОЙ""",Юридическое лицо,Малое предприятие,1207700092280,9704013355,41.20 Строительство жилых и нежилых зданий,77 - г.Москва,,,,False,2020-04-10,,,,,False,False,False,False,False,0
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛСТРОЙ""",Юридическое лицо,Малое предприятие,1227700163360,9723145188,41.20 Строительство жилых и нежилых зданий,77 - г.Москва,,,,False,2022-04-10,,,,,False,False,False,False,False,5
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛСТРОЙИНВЕСТ""",Юридическое лицо,Малое предприятие,1087232029917,7202188220,41.20 Строительство жилых и нежилых зданий,72 - Тюменская область,,г Тюмень,,False,2016-08-01,,,,,True,False,False,False,False,16
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛЬНОЕ СТРОИТЕЛЬСТВО""",Юридическое лицо,Малое предприятие,1083668045383,3662139240,41.20 Строительство жилых и нежилых зданий,36 - Воронежская область,,г Воронеж,,False,2016-08-01,,,,,False,False,False,False,False,32
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛЬНЫЙ РЕМОНТ И СТРОИТЕЛЬСТВО""",Юридическое лицо,Малое предприятие,1103528002544,3528164845,41.20 Строительство жилых и нежилых зданий,77 - г.Москва,,,,False,2016-08-01,,,,,True,False,False,False,False,45
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛЮГСТРОЙ""",Юридическое лицо,Малое предприятие,1162301051846,2301092577,41.20 Строительство жилых и нежилых зданий,23 - Краснодарский край,Анапский р-н,г Анапа,,False,2016-08-01,,,,,False,False,False,False,False,25
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТЕЛЬ""",Юридическое лицо,Малое предприятие,1026101603934,6133001029,41.20 Строительство жилых и нежилых зданий,61 - Ростовская область,Тарасовский р-н,,п Тарасовский,False,2016-08-01,,,,,False,False,False,False,False,1
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТЕЛЬ""",Юридическое лицо,Малое предприятие,1027101416187,7116010392,41.20 Строительство жилых и нежилых зданий,71 - Тульская область,Новомосковский р-н,г Новомосковск,,False,2016-08-01,,,,,True,False,False,False,False,59
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТЕЛЬ""",Юридическое лицо,Малое предприятие,1047825007273,7816235786,41.20 Строительство жилых и нежилых зданий,78 - г.Санкт-Петербург,,,,False,2016-08-01,,,,,True,False,False,False,False,30
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПРЕМДОРЭЛЕКТРОСТРОЙ""",Юридическое лицо,Малое предприятие,1165032053350,5032234459,41.20 Строительство жилых и нежилых зданий,50 - Московская область,,г Жуковский,,False,2016-08-01,,,,,False,False,False,False,False,3
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПРЕМОНТ""",Юридическое лицо,Малое предприятие,1177456090646,7447277975,41.20 Строительство жилых и нежилых зданий,74 - Челябинская область,,г Челябинск,,False,2017-11-10,,,,,False,False,False,False,False,5
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПРЕМСТРОЙ""",Юридическое лицо,Малое предприятие,1160280104313,265043578,41.20 Строительство жилых и нежилых зданий,02 - Республика Башкортостан,,г Октябрьский,,False,2016-09-10,,,,,True,False,False,False,False,31
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПРЕМСТРОЙ""",Юридическое лицо,Малое предприятие,1090268002923,268052852,41.20 Строительство жилых и нежилых зданий,02 - Республика Башкортостан,,г Стерлитамак,,False,2016-08-01,,,,,False,False,False,False,False,19
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПСТРОЙ СЕВЕРО-ЗАПАД""",Юридическое лицо,Малое предприятие,1164704057231,4703145102,41.20 Строительство жилых и нежилых зданий,08 - Республика Калмыкия,,г Элиста,,False,2016-08-01,,,,,False,False,False,False,False,7
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПСТРОЙ""",Юридическое лицо,Среднее предприятие,1022501025491,2524004983,41.20 Строительство жилых и нежилых зданий,25 - Приморский край,,г Находка,,False,2021-07-10,,,,,False,False,False,False,False,152
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПСТРОЙ""",Юридическое лицо,Малое предприятие,1177847275605,7839089926,41.20 Строительство жилых и нежилых зданий,78 - г.Санкт-Петербург,,,,False,2017-09-10,,,,,False,False,False,False,False,1
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПСТРОЙ""",Юридическое лицо,Малое предприятие,1187746104479,7716891174,41.20 Строительство жилых и нежилых зданий,77 - г.Москва,,,,False,2018-03-10,,,,,False,False,False,False,False,41
